diagnostics_Mask-original_VoxelNum,original_firstorder_Minimum,original_glcm_Autocorrelation,original_glszm_GrayLevelNonUniformityNormalized,log-sigma-1-0-mm-3D_firstorder_Maximum,log-sigma-1-0-mm-3D_firstorder_Skewness,log-sigma-1-0-mm-3D_glrlm_LongRunHighGrayLevelEmphasis,wavelet-LHH_firstorder_Kurtosis,wavelet-HHH_glszm_SmallAreaLowGrayLevelEmphasis,ID
-0.47767071998052296,0.664260142607812,-0.920457467049676,0.7857760964881666,-0.16680555856137272,-0.4972069946017103,-0.4145881038912776,-0.6538725503115801,-0.7249380465879052,-1.7198100124354547
-0.7798129683436976,0.6478207251774726,0.704917826734006,-0.7292010631796406,-1.3088524133841193,0.8543345038047385,-1.1533629304538435,-0.5815154848967752,1.5462608070328954,-1.6952412979720912
0.2273464055390366,-0.1673267176869156,0.9566415595010774,-0.5803668861851787,0.03423421285927955,1.1323717944032083,-0.2673919628810317,1.0133627566295962,-0.5038381607186444,-1.6706725835087275
0.15183170770441384,-0.02624513086226644,-0.1286005532784801,-0.30567012965695367,-0.07591634826058619,0.6094296934460912,-0.3476432147822926,-0.5901115635592764,2.2465733791821267,-1.646103869045364
-0.15783558238440662,0.2653115281390945,-0.6948694058499789,0.2556865602610647,0.6963081512513953,-0.4367588814356685,0.2906843102345701,-0.2000805958730878,-0.2791530476253107,-1.6215351545820003
1.241168431892352,0.47912192865543435,-0.8288839647145457,1.0645424740078004,-1.260673623898484,-1.4761965418985161,1.6428209197069552,1.8269989028682343,1.6841153941423974,-1.5969664401186365
1.4145782196809396,-0.22227788959568456,0.2623064942138315,-0.34373599061016535,1.020738440412627,-0.15468689625695248,-0.06630389068542518,-0.693622966374537,-0.7352982480168146,-1.572397725655273
-0.552323028560081,-0.15391263861692558,0.4146017466048364,-0.4404449139878795,1.5856966253696183,0.0926800035499033,-0.29845937639541226,-0.2503980433813755,2.103502326725517,-1.5478290111919093
-0.7754871125642598,0.8541409903408002,1.4228769271713575,-1.395762151425488,1.4815977424734488,0.6063014571708876,-0.7549192492181058,-0.5318214799767078,-0.8505969962161156,-1.5232602967285458
-0.695201454818553,-0.8313523494726479,0.31839331905903473,-1.155432056583285,1.3639165556776136,0.6599002390320633,-0.4672196789318522,-0.6005698272402717,-0.7117785351812482,-1.498691582265182
2.665918938284028,0.15136421101468647,-0.7408189692090134,1.2366892761008101,-0.9825606669840574,-1.8961944135249726,-0.07191337029679752,0.809373497370952,0.9085965220647855,-1.4741228678018183
-0.6880797887122118,-0.5418666761446616,0.34607048743264074,-0.3594204934132126,0.14582553710550827,-0.581604922323732,-0.3329735137339225,-0.7016919428421345,-0.7727649967819447,-1.4495541533384548
-0.3123840825944809,-1.7635676504859519,1.6629338722201792,-0.7379516762039642,0.5632191454045706,1.052133384041159,-0.26107498668483875,-0.3044004918126726,0.8833946056778521,-1.424985438875091
0.2737763302713945,0.07235968683729034,-0.5031141147973119,-0.05302795728557764,0.3583024019190729,-0.11481407728552155,-0.3309007792318151,-0.22449976804114866,-0.3198652568257639,-1.4004167244117276
-0.2513630880465918,-0.5729945675119246,0.6209002114962633,-0.7716735929888253,0.20228601480361727,-0.14865898776531503,-0.2212997340386291,-0.6566086877446703,-0.20279914401745683,-1.3758480099483639
-0.6165710280624059,-0.907906822472214,-0.0033100074440571164,0.6099960209375801,-0.11852722452904269,-2.4730148436427086,0.0694518594212665,-0.8023688599082279,-0.9808268518326917,-1.3512792954850001
0.49122360808474086,-0.3278900874737399,-0.44214320923310374,0.2632375528199895,-0.07159063546393644,-0.06948805103124835,-0.06908893755885905,-0.2510558581790933,0.07401809159696292,-1.3267105810216366
-0.7736649675253328,-0.009511227771663612,-0.9236052037488351,0.2699871617923169,-1.2337963225693724,-0.0440726093974802,-1.0802761933148148,-0.6917704327810471,-0.20837563931878636,-1.302141866558273
-0.6296459619295169,1.3386510344383742,-0.5218469146199756,-0.24367075571453492,0.25330103463389075,0.35850491872359413,-0.3661756836287699,-0.3883858506086335,-0.2631151908751355,-1.2775731520949094
-0.7863226162690252,1.519569619703749,0.4433827859598844,-0.740326151697751,-0.5905180097228336,0.4159108308408663,-0.6045013300742907,-0.7641587404081052,-0.6872486654150863,-1.2530044376315457
-0.634444740848829,-0.3460116484810778,-0.21743325256842969,-0.5329199642094211,-0.41608310904599577,-0.03592454542232136,-0.2813274672915232,-0.4824690342414146,-0.7719672381714179,-1.228435723168182
0.8417013832438842,-1.984622063647815,2.0549984913343518,-0.07697364751586543,2.513222526855549,1.6045693870139977,0.3544143698750183,1.3882325776940423,1.120230852732034,-1.2038670087048184
1.856747445959227,-1.4616911339851788,0.6790269105105382,-0.18930759338939787,1.4447496539633904,-0.138632302040879,0.9772781493974323,-0.7261145734194837,-1.0566503623690917,-1.1792982942414547
-0.5442416066698773,0.7795240677178643,-0.9991252253258419,-1.0959700692888523,-0.003972473994276623,-1.0911010258591143,0.709899766150196,3.6951489355767198,0.7593811628525314,-1.1547295797780912
-0.2616839400991411,0.11857722125849453,0.7290253362677566,-0.5342629646590454,-0.17945246107339916,0.9723556266674229,-0.4906643566277746,-0.05716002519648491,1.1557647202018422,-1.1301608653147275
0.950042510787424,-0.7407899279736975,0.14546201094353775,-0.2556482943666489,0.7975247153795422,-0.27769213801893644,-0.05234590654698082,-0.5741461155320224,-0.7490025113790784,-1.1055921508513638
-0.6121338962500567,-0.647842172580251,1.4039332001699831,-0.8644943860143878,0.5665494120439285,0.8298757727279323,-0.523894177617795,0.060850083154190736,-1.0163625315888491,-1.0810234363880002
-0.7115173031442138,0.8497261320838528,-0.03088029476746826,-0.18761512991290144,-0.2718132459489505,1.3499631261024951,-1.0510785009758226,-0.6647404859793211,1.6723328513436844,-1.0564547219246365
-0.7919142369228322,0.4419465428856174,-0.9486730674318817,0.31295110708522683,-1.4668756249259163,0.3369106530798429,-0.9556879596542305,-0.5886463853458579,-1.1112722301182012,-1.0318860074612728
1.9886373639676804,-0.9841945806485377,0.8835512332247956,0.6531383638937718,0.6340045628507122,-0.9864728962085816,0.23874140962557022,-0.45672790103940625,-0.2216538595815228,-1.0073172929979093
-0.736276220467041,0.9271772422669261,-1.1537480308086587,2.3089450354719774,-1.6478931089959483,0.6737549505411391,-0.34924492053795436,-0.6055084076159263,-0.8815874782088182,-0.9827485785345457
0.2033803299507045,-0.7470273889826136,0.3533675533183885,-0.2595403396044768,0.35891468004648264,-1.6601192098816286,0.7894142923684639,2.427303922003434,-0.06216085227374937,-0.9581798640711819
-0.5300678219777645,-1.0152780234086096,0.1502274553638641,0.1124277644574177,-1.2777734351510595,-0.5357758468083698,-0.3591497249201717,-0.00022329466210201375,0.9008584037693581,-0.9336111496078183
-0.7424103117812919,0.5691569545960175,-0.6783810767046956,0.036359610777520944,-0.3321383185283052,0.5754822316939469,-0.9201512048923395,-0.5406267337767134,-0.32803024646018136,-0.9090424351444547
-0.7792565881791398,1.024658665655081,0.9453257286675679,-0.5815663119877532,-0.5601823238556044,1.2679550510899724,-0.9335601487832611,-0.8200597199966267,-0.5038369388604269,-0.8844737206810911
0.6671927446302948,0.4495096260014658,-0.7740908356351428,0.3090527893786369,-0.7462424785227333,-1.3189119770147442,0.9008657293209469,1.2250861771411956,0.45576411551681606,-0.8599050062177274
1.355504555709003,-0.060675285009238696,-0.6384071265740447,0.8954469684172368,-0.8071103060321121,-1.49848510066126,1.0360050805622452,-0.2912912681072547,0.31446636475209433,-0.8353362917543637
-0.42456423327347015,-0.07454242833208352,1.1960696625872511,-1.2103904329355621,0.9837057469236911,0.05395365874111054,0.5472152676447813,0.8041190069352021,-1.0163625725908028,-0.8107675772910001
3.9088444068981776,-2.192639653805832,1.918891983021777,1.533763821960764,0.9175723266211437,-1.2690242208131384,0.3274957612813664,-0.06606075327506149,-0.7302679807414216,-0.7861988628276365
1.8895599661640299,0.23874250323101534,-0.743585037212238,0.8097055864456849,-1.1434176074077913,-1.6478400188597406,0.9945126674648953,1.1952608525590902,2.117543691749546,-0.7616301483642729
-0.4167610014655454,0.5451899007439167,-0.13498889910379222,-0.25760837596727165,0.19330672432001608,-0.16177655193966775,-0.17059195303584723,-0.08447111388183173,-0.31568568168300265,-0.7370614339009092
0.49680131923443394,0.37415795675976327,-0.9505470589229633,1.0298991748201574,-0.39919924095342824,-0.6251957984215604,-0.09520763613904414,0.2756237399953612,1.0524344012581217,-0.7124927194375456
-0.5012056009413227,-1.234772246106818,0.910817342745364,-0.7530009942134135,-0.3314365027405225,0.6332326760109346,0.3628198424305359,-0.322363298967661,1.3754180571478902,-0.6879240049741819
-0.1988408005123248,1.1478053836583608,-0.501170034202986,-0.21248075338939482,-0.34187683383466627,-0.31390160469739,0.39051293731945996,-0.30574781432267945,-0.32724631370841056,-0.6633552905108183
-0.38922018331992875,0.5059963949099254,-0.37152974032691977,0.010788615744898469,-0.5573364811564321,-0.3467556083212977,-0.018264916190775256,-0.23439082609545375,-0.7770760569895291,-0.6387865760474547
-0.47484709064539155,-0.47186638926220037,0.2150000943701636,-0.4354029305630917,0.23618463302623396,0.003914120249523843,-0.30535674088336295,-0.5992495722204689,-0.769925045667783,-0.614217861584091
0.4212170738792414,0.09573406627122409,-0.6401395923367244,0.18361928996662344,0.4294651936802577,-0.6627243267825652,-0.06344776219740816,-0.4803921728955976,-0.36587942864698353,-0.5896491471207274
-0.32202336894544675,0.45812036045534327,-0.3844640860534498,-0.3218285282895977,-0.07801968834784796,-0.41449870868623423,0.612281935806059,0.3702318548465862,-0.7349294354441304,-0.5650804326573637
0.70314881276485,-1.2563928812735758,0.5017967710892318,-0.2640422634688271,0.432203459676386,1.0073083989788667,-0.03237123382270673,1.343887044653899,-1.0163625889915844,-0.5405117181940001
-0.811457090202929,1.0303394911141086,2.1492344902666267,-1.461243048339841,-1.7343120960298959,0.9531091292055989,-1.104222512591345,-0.7029640824726399,-1.1871833126271125,-0.5159430037306364
2.9657382994601735,-1.278373194266837,0.49093733486199614,-0.2346677298955338,1.3221096720265875,-0.9356989558900348,1.389944157472651,-0.0661499554597531,-1.063287734017627,-0.49137428926727283
0.7588981052535528,-0.2617023886428898,-0.3445073969455835,-0.2732329226206323,1.125331357877655,0.4297779734587018,-0.32673789101291373,-0.5204526313901302,-0.7694370486163574,-0.46680557480390916
-0.18401326912685642,0.7298940646127748,-0.5130575546811057,-0.12293665478687214,-0.08620604553028104,-0.28666151408402746,0.20054142376422657,-0.46255359955161274,-0.2762726767852844,-0.44223686034054555
-0.7071497188524342,0.6443463546647409,0.9536049741983962,-0.7476266780902352,-0.514446590143575,0.9020875148472703,-0.7405271967374478,-0.20236964323226714,1.546259708180539,-0.4176681458771819
-0.6875929560682236,1.1839550713411526,-1.4289872812963822,0.4741587020275173,-1.3992101928181964,1.018687122578548,-0.1441074448896526,-0.7845988526612592,1.4536690637463496,-0.39309943141381826
0.7663675089627429,0.6909187241267437,-1.117828181549665,1.1836786094452514,-1.2765047683093782,-1.7807110600212366,2.5242692049270974,2.4466366647101854,1.2413191833855541,-0.3685307169504546
-0.26300534298996614,-4.350987626675547,4.079823357959357,-2.062499690706381,2.3133227793709503,0.9919077440775889,2.6564233403716533,-0.795826737868038,-0.5232347991035183,-0.34396200248709097
-0.5319734240413753,-0.4124813285465475,0.037884108449789206,-0.863599910339676,0.5154211533063676,0.4970125141973211,-0.41642824802034606,-0.6404509802488655,-0.8991092120607689,-0.31939328802372735
-0.3500092912227098,0.5545508404682025,-0.25707708593772016,0.06492592593618556,0.012791571722244268,1.3600259398711372,-0.2799119713416555,-0.4306897207280206,0.39249873253314604,-0.2948245735603637
0.3316955054018732,0.5019964603754961,-0.7221362267356524,0.31532713988160266,-0.6925118401326164,-1.9146012102297556,0.9365895552783694,0.9685669764387079,0.5585450000818281,-0.27025585909700006
0.1633626866148766,-2.6061116300769585,2.988107970264984,-1.0920866973612788,2.2016126844882704,0.839502353907578,0.31020672003002875,0.4219086178101433,-0.3336940021191747,-0.24568714463363642
-0.6818344213650491,0.5205508923721249,-0.5482014758649021,-0.27393621777330895,0.048187835718645294,0.2187896728533645,-0.703104600575744,-0.5684155080069618,-0.27852603755037997,-0.22111843017027277
-0.718694607267011,1.22984422477458,-0.0027488287577891236,-0.7707429100289129,-0.16304998907075965,0.16058688194527815,-0.128958273233108,-0.6991928646016115,-0.15921549420247277,-0.19654971570690913
0.7674385407795168,-1.402100917055172,1.6309510767285988,2.3034589180004112,3.1569283834110573,-0.3100603910156332,-0.5822187089313039,-0.17299276155122942,-0.7244104334489058,-0.17198100124354548
0.18446340435573547,-1.0219160704778554,0.9787588682695159,-0.030837130781370382,0.694383619666794,-0.3009280205830478,0.11272399336814147,-0.5729468884167038,-1.1872040557204515,-0.14741228678018184
-0.5607521880531333,-0.04114904880385321,0.3316557753536185,-0.7704102312632802,-0.28662748174232056,-0.052358155157618914,-0.5121811714006262,-0.4822604420352883,-0.9139810060519579,-0.12284357231681821
-0.7772118910743894,-0.8341276761234961,-0.021410879847747446,-0.6823971125104281,0.04427978883903441,0.16355289031619627,-0.7937468344344647,-0.8914242586760172,-0.523239104308647,-0.09827485785345456
0.9273282905693472,-0.07745839480811856,-0.6698393046362418,0.012532145768802098,0.09993205936754217,-0.636588170011281,-0.1071155060394938,-0.2549383082011508,-0.38485554279528567,-0.07370614339009092
-0.5093148418397543,-0.1793585583466693,0.17139700138488476,-0.5326169823389977,0.5756524747086947,0.3482934067925249,-0.4910502016829258,-0.47065114066502195,-0.2711981109992156,-0.04913742892672728
-0.8137660678858443,1.3310014331586866,-0.7633188518076395,-0.10435303855107463,-1.3370503924423547,1.1949821207057567,-1.2999584804936206,-0.932551818358942,0.9531763307434038,-0.02456871446336364
-0.08134721926180752,-3.1550647691137526,3.080357641419742,4.238453433740675,1.6806042258079863,-1.4458876637453906,2.617447722724184,2.0504700442329207,2.5297843856383193,0.0
0.30672794551733684,0.9811711812844967,0.682114999125869,-0.5659320105640068,0.9865935918981235,-0.4976590262226545,5.7485262679317355,-0.3739165726648879,-0.7596154652507953,0.02456871446336364
-0.20885564347436725,1.162053753952368,-0.9452263169136058,0.010220265187423026,-1.0472373913581408,-0.8135122624355011,1.2645081417307853,4.6418374936876265,-0.1332593878809143,0.04913742892672728
0.6930783317863517,0.20195126311554396,-0.5187673561584686,-0.01782357495254159,0.0787846284530288,0.15293387687913151,-0.1952006626658114,-0.8319418325316633,-0.24688067235468547,0.07370614339009092
-0.6490636296725881,0.08406028546725654,-0.7114411357276149,-0.10592805545729753,-1.6707956057674733,-0.9023282722147348,-0.6986093976460589,1.8144023521136368,0.5148326451344752,0.09827485785345456
-0.7217129696597376,0.5941199409735741,0.045704872463851666,-0.2980360377015291,0.7861829550877034,0.7023573139472928,-0.6414403364645199,-0.6179169773330887,-0.30010612836945166,0.12284357231681821
-0.5906437123940073,0.4347340234915022,0.004694835105125377,-0.9217403317242894,0.6061004775283507,0.60660719214246,-0.4131617157832767,-0.7248102191601862,0.1755487527930175,0.14741228678018184
-0.8130845021842609,2.579445790310287,-0.9525962294603271,0.1303576596729634,-1.527436654783094,1.2159082035038349,-1.3523296735298238,-0.8046394276081141,-0.30225840291812756,0.17198100124354548
-0.011869246212638124,-0.07783871991900353,0.06638043697515514,-0.7309051631671521,0.4180070323589009,-0.28118752844583944,0.36194304278223244,-0.24564378873068207,-1.0133571621930604,0.19654971570690913
0.1028146152068617,-0.1556587025455504,0.48013433120460297,-0.45915168690344454,0.07562263945865819,1.1759064714406033,-0.20879833874428957,0.25034165610707904,2.856044146823536,0.22111843017027277
0.5325904733196217,-1.1303166237661804,0.845083094521367,-1.1829895424729395,0.9446176429192227,0.5179250909031771,-0.5104868892670644,-0.8340862387282718,-0.9754015225339161,0.24568714463363642
-0.17857465301830283,1.2187826683274057,-0.9762577542700266,1.2352617270981099,-0.622420732705464,-0.8583492120637307,-0.05804581269646585,0.5013488250727302,1.675570972429312,0.27025585909700006
0.508513121698378,-0.951080411560757,-1.275109117476596,-0.928497272996308,0.5196913002874167,-0.21888981163410556,1.4091419347968814,0.1159856673613903,2.6762723112974967,0.2948245735603637
0.5142577468974384,-0.2728717334647372,-1.0670878882138093,-1.217589193929678,2.751898315090993,0.4168236820725601,0.7270777874699559,-0.3319172525737207,-0.7477755607189874,0.31939328802372735
-0.6734330808802247,0.5725059226425521,-0.5337603160935299,-0.35403557898074633,-0.3770911258254878,0.33871521384347464,-0.7060142836385008,-0.5686695571933136,-0.2755357978754716,0.34396200248709097
-0.46352475429663803,0.17598669645935153,-0.3848356239043158,-0.1755533455165478,-0.3507937113223709,-0.4067272114179721,-0.34515992933162076,0.20366238098917003,-0.38937931293778616,0.3685307169504546
-0.39265583083607386,0.5143013106454242,-0.6728742015845036,0.18471606357352224,-0.47026696505093674,-0.0802315432533311,0.11837884132295323,-0.4059191514179017,-0.2950453064382316,0.39309943141381826
0.14231760689047354,0.3702639361028924,-0.7684949155675467,0.2403988235510387,-0.36838281827511093,-0.9250691893933952,1.682312494057292,0.5136875306010601,0.759316863588887,0.4176681458771819
-0.3732938011094585,-0.21988772342379484,-0.12943921944465128,-0.3315932481083723,0.3024265512963414,0.4153250960018128,-0.6700509628634369,-0.4056960246741813,-0.9285211270400388,0.44223686034054555
-0.07814803331559952,0.56526046417716,-0.814759310918855,0.7232209818134043,-0.6610552242181489,-0.919805965012855,-0.06966532541614096,0.29735891475161286,0.03281851677516969,0.46680557480390916
3.931822907694419,-3.0320199999553044,2.5692322254821507,1.81249803685609,0.8876573352115545,-2.2508176356502374,-0.19199489232773898,1.8925203480001127,0.16871694168009269,0.49137428926727283
0.38156107765037617,0.1364400089435588,-0.7696266768514493,0.02399400097184152,-1.4181305111191103,-1.987956632629713,1.1108484980108777,2.6977881361994966,2.229625410268154,0.5159430037306364
1.7668642303748963,-1.5720139771110475,0.7579535252073237,3.9477471956399066,0.9217629411022805,-2.792298119887809,-0.1646480664210384,-0.8404775849265248,-0.731395567267144,0.5405117181940001
0.18068001923674165,-0.05746269984048487,-0.7506218134084132,0.455289948013465,0.4538188556865997,0.029778627624863243,0.6276160233665141,-0.813098577317545,-0.897661785695749,0.5650804326573637
-0.6485767970285999,-0.053012515425950854,-0.038150275845990345,0.027780495700840853,-0.06083613349491127,1.0153896462819334,-0.3189721747959814,-0.12599585062554985,-1.187203932509581,0.5896491471207274
-0.33352652884768164,0.6902472851323928,-0.5393011853641089,0.7696957576478101,-1.006390666568502,-0.31228184971570566,3.3286701507202503,0.02965249748854598,0.5211178428030997,0.614217861584091
0.2053554795348851,-0.8297957179264345,0.22796519526044187,1.4136925912060652,-0.18852497565612725,-1.5426145251990577,-0.17393136962720332,0.7501594345687776,-0.18358407868393073,0.6387865760474547
-0.4434255208519834,0.16435041796040462,0.2088962584198791,-0.08830711177210095,-0.8130336040262012,-0.04588503689009015,0.02537267719322885,-0.17653087932330572,0.6387724238499479,0.6633552905108183
-0.8142111720174906,0.603803095470972,-0.00200314759154075,-1.1091719289557669,0.7997283911481078,1.373507203200341,-1.365248395856933,-0.8382959978772405,-0.6474939748371895,0.6879240049741819
-0.6794419866574501,0.884293111848444,-0.82693823097478,0.13067245108802222,-0.8752360659561438,-0.8205801346533333,-0.23187863586041196,1.9590442737771872,-0.01691842742368892,0.7124927194375456
-0.741074999386353,1.9539776779305733,-0.7495727893951318,0.9250701513039502,-1.0854975374415565,0.35629664469568856,0.11381910261377669,-0.34995011102598245,-0.22630781912711256,0.7370614339009092
-0.8221674083706688,1.8896367385717363,3.566919390339011,-2.0121961350518367,-1.1640204398277305,1.3649090844988252,-1.2173883580304277,-0.874276310797594,-0.5534367725264278,0.7616301483642729
-0.8182031996981937,0.43740859321806735,-0.3617639929794468,-1.2107580861218457,-1.1014378384085073,0.9961978945029015,-1.3923328140395574,-0.9761655645252177,-0.6512380764310942,0.7861988628276365
-0.7548036799468195,-0.1951036510736495,0.5679540085015828,-0.958609448896052,-0.024974274700087534,0.6855193481076108,-1.0441335602729034,-0.5718972264840109,-0.9228826039832944,0.8107675772910001
-0.49995374557106737,0.6272165118868307,0.8751481119637479,-0.46680479092797994,-0.7926003657378978,0.42051285439332187,-0.35724440835857796,-0.24281968872432622,-1.1872040220578477,0.8353362917543637
-0.7315469890682987,1.4096469759942045,-0.6094367012295449,-0.10242451395708743,-1.5635356561769658,0.2430569515254751,-0.2838377090314406,-0.7414646855945917,-0.7687236720263514,0.8599050062177274
-0.5806427789360787,-0.2977731295539411,-0.38783177301086313,0.8229483901931758,-0.09127860596609196,-0.6320468002507273,-0.39340813369732147,-0.31145485497065284,-0.2505217770411323,0.8844737206810911
-0.2116653633053847,-0.499229171596291,-0.4750390768066552,0.7618262101925686,0.19689454289837013,-1.2979231624817311,0.2937432917653933,0.2213469806509595,-0.2218368595008563,0.9090424351444547
-0.22058135544242527,0.6417306280760577,-1.200865541420864,1.6671447123282803,-0.12534813549733773,0.8396683840283701,0.37749870255965645,-0.013879422656355226,1.2415534849492391,0.9336111496078183
-0.28163016899854226,-1.1967246045968443,0.12391702869506803,-0.2919615842892581,-0.4520094874224581,-0.6677107300217225,0.008923211074903781,1.0824344439876707,-0.5038381607186444,0.9581798640711819
0.07318737144415284,-0.7258710341446061,0.2212401220081454,-0.9251359651325844,-0.8982872214769726,0.29739297209496823,-0.30577774360304305,3.800997347305342,1.3754180407471088,0.9827485785345457
-0.15396874024072912,-1.2584250123151157,0.7181670018181244,-1.0658176847014214,2.102455745427828,0.46844575961836105,-0.49068970583757376,-0.6138157636941642,-0.9014634622329069,1.0073172929979093
-0.5022488137498687,-0.09138167723335337,-0.5859777758364885,0.045278498998296106,-0.6934617270154568,0.46970864481513136,0.7728198625956874,0.15293243138894314,0.4742682069748175,1.0318860074612728
0.6110957145387432,-1.2740042839057046,0.9542205205795669,-0.06313506738196527,1.0057301163802366,-0.5311016445663115,-0.40700035127866724,-0.7150089149651903,-0.934491093488951,1.0564547219246365
-0.782928697265222,1.2520386903320755,-0.9805680126862074,-0.11782346802703074,-1.2651813083555412,0.6638637718570622,-1.0903843948934253,-0.2445053181315889,-0.47826392199179835,1.0810234363880002
0.31813373889077406,0.4487856449920582,-1.5049977512697503,2.35721380226002,0.6127107119735768,4.248216938406969,-1.0112478464918606,1.1921311981310132,-1.111274509826822,1.1055921508513638
-0.44723672497920514,-0.17561805884899406,0.33647513502147947,-0.15198337616512378,0.9749995452687109,2.218425966517498,-0.40235101349859387,-0.4073934459463493,-0.8312843134314448,1.1301608653147275
-0.7472647287170597,1.1392880013242932,-1.1516964677372763,2.52079128730514,-1.5892918959482436,0.5587078790756389,-0.5687468993393052,-0.6698847280597703,1.2729134109447113,1.1547295797780912
-0.6486324350450557,1.2351957644494078,-1.3719846244163096,1.696151982040937,-1.8125208931239003,-1.0194711335885966,-0.7220633549688341,-0.4078032056536803,-0.16548689881390408,1.1792982942414547
-0.47098024850171405,-0.06416209689775296,-0.5331665669451531,-0.1707950074550336,1.4957702044873116,0.4504107706686863,-0.7721423911257479,-0.46097273747548423,-0.30563379034403665,1.2038670087048184
0.4907228659366387,0.12021899020748163,-0.060521882789487016,-0.36917874610040163,0.3573830627730984,0.25819762490130954,-0.20458388344694092,0.4689323957218316,0.9327931115512581,1.228435723168182
-0.6129684664968935,1.0793594605360322,-1.580406305767044,3.214711737944562,-1.5195989670530428,0.504593238450436,-0.5074805936521324,0.06557987629305755,0.5567455309431486,1.2530044376315457
-0.1042283535292517,0.5850804877037766,-0.944511445281435,0.4136024717428938,-0.8428063886446502,0.722204541192488,0.5128271118870193,0.31908595698856385,0.885808070871388,1.2775731520949094
-0.6860350916074615,0.4994415833938242,-0.5981780009180385,-0.27339598517925046,0.1851295842699841,0.43507023529252953,-0.4574151531571475,-0.7303990772771479,-0.23518887507969258,1.302141866558273
1.4196690981866444,0.05098186008786281,-0.8700703669675798,0.1824223947807566,-0.9949476476049824,-0.6603327960238817,2.7899925053314094,1.399619715086422,1.7481630697996944,1.3267105810216366
-0.7025874015030593,-0.4767203802251004,0.2763916741921736,-0.573996977864999,1.5442926611902705,0.2550902035308894,-0.37230900511193366,-0.5249797931455101,-0.7137538945005057,1.3512792954850001
-0.5980435685826274,-0.9107324035716889,0.2829644003438623,-0.07262120307088238,0.45760945014226917,-0.10916361806220364,-0.48571651459274323,-0.6608274131186024,-0.7513608371454048,1.3758480099483639
-0.31687685242328606,0.06099821765118923,-0.4167952681742336,-0.5024920452097026,0.20495396750326805,-0.20686908103606186,0.10038764143782465,-0.3067038952434274,-0.3191954817132223,1.4004167244117276
-0.6303692561434422,0.22217616751071978,-0.48230209465072016,-0.6286377942642808,0.09840834239473838,0.6732907823569039,-0.870933282852185,-0.7772177585544137,-0.394212131205395,1.424985438875091
3.7250581290405846,0.8245560238197818,-1.3829612581643838,0.8159675650447475,-1.0578645658726709,-2.750359079503135,0.9070270768642958,2.410864859588301,0.9788165662147738,1.4495541533384548
-0.6031622660965602,-0.7555053206473055,-0.005119405067452614,-0.5876385159629508,0.11996422209388852,1.7359862937459016,-0.9062575469406656,-0.39052861849007164,1.6957458196932336,1.4741228678018183
0.11334410982112021,-0.39791468564112703,0.0770591608373683,-0.4526486940994906,1.053815947549315,0.27122777357046246,-0.11325059997439535,-0.6961353406935513,-0.7582206279914702,1.498691582265182
-0.7063707866220531,0.10093173615820887,-0.6910102748245741,0.4906933406398879,-1.0240970937442435,0.1608744206717814,-0.54654304810805,-0.21113897451627117,3.2546743406175507,1.5232602967285458
1.1919566063372047,0.04192837436047744,-0.4139436310924286,0.09917598459083579,0.45343700448853774,-0.3232991101261377,0.34248889176297753,-0.45466207419422827,-0.7573289175044511,1.5478290111919093
-0.762926830349365,0.4146257670583132,1.1564063634423838,-1.4676902161718108,1.0624186527814488,0.9828016215162062,-1.0992704636790651,-0.780850114882725,-0.868052036290331,1.572397725655273
-0.4315189853304441,-0.011561499556513023,0.8825134353672319,-0.8780323634901533,1.1303981228727658,0.8755767446140409,-0.25351743662561055,-0.47272264903856165,-1.187204034030418,1.5969664401186365
4.18127595447396,-1.0117110717460691,0.5733199911759784,-0.01608679323985878,0.9028686964165912,-0.53750957046176,0.33115333719997614,-0.4914061755815339,-1.0120066398451923,1.6215351545820003
-0.7881586708120664,0.9305700826634595,-1.3083207387033389,1.0123170122952736,-1.7261608953231153,0.08607261124804672,-0.4901642526460208,0.11022392291758698,0.4580000422512386,1.646103869045364
-0.6574371511491847,0.7574516272865448,-0.5494005454611834,-0.181692037660626,-0.44088024445685947,0.0034319063179044677,-0.10256319272792574,-0.13663005083226568,-0.2602318186921053,1.6706725835087275
0.048261540071958334,0.14295580882130654,0.023957552111644704,-0.3116687294556059,-0.18039286780264666,-0.7294866702854683,3.238136548284153,0.8341459275386133,1.2852002367708224,1.6952412979720912
-0.717053285781565,0.32243307826505674,0.4996139700180665,-1.1520066181337674,0.26828934178708747,0.28640437074364505,-0.6606764510838913,-0.4353435393415114,-0.6609015480631616,1.7198100124354547
